date,country,adserver_id,offers_id,partners_id,status,device,carrier,views,bcpm,sent,earned,cpm,leads,conversion,roi
2015-11-20,AU,102,12,1,A,Android,telstra,58,0.5,0.03,0,0,0,0,0
2015-11-20,AU,102,12,1,A,Android,vodafone,54,0.5,0.03,0,0,0,0,0
2015-11-20,AU,102,12,1,A,Android,optus,34,0.5,0.02,0,0,0,0,0
2015-11-20,FR,102,28,8,A,iPhone,orange,20,0.5,0.01,0,0,0,0,0
2015-11-21,AU,102,12,1,A,Android,vodafone,1,0.5,0,0,0,0,0,0
2015-11-21,AU,102,28,8,A,Android,vodafone,1,0.5,0,0,0,0,0,0
2015-11-21,AU,102,12,1,A,Android,optus,1,0.5,0,0,0,0,0,0
2015-11-21,AU,102,12,1,A,Android,telstra,1,0.5,0,0,0,0,0,0
2015-11-21,AU,102,13,8,A,Android,vodafone,1,0.5,0,0,0,0,0,0
2015-11-21,AU,102,23,8,A,Android,vodafone,1,0.5,0,0,0,0,0,0
2015-11-21,AU,102,23,8,A,Android,optus,1,0.5,0,0,0,0,0,0
2015-11-21,AU,102,24,8,A,Android,vodafone,1,0.5,0,0,0,0,0,0
2015-11-21,AU,102,24,8,A,Android,optus,1,0.5,0,0,0,0,0,0
2015-11-21,AU,102,24,8,A,Android,telstra,1,0.5,0,0,0,0,0,0
2015-11-21,AU,102,25,8,A,Android,vodafone,1,0.5,0,0,0,0,0,0
2015-11-21,AU,102,25,8,A,Android,optus,1,0.5,0,0,0,0,0,0
2015-11-21,AU,102,25,8,A,Android,telstra,1,0.5,0,0,0,0,0,0
2015-11-21,AU,102,28,8,A,Android,optus,3,0.5,0,0,0,0,0,0
2015-11-21,AU,102,28,8,A,Android,telstra,1,0.5,0,0,0,0,0,0
2015-11-21,FR,102,28,8,A,Android,sfr,1,0.5,0,0,0,0,0,0
2015-11-21,AU,102,23,8,A,iPhone,Telstra,0,0.5,0,4.95,0,4,0,0
2015-11-21,AU,102,13,8,A,iPhone,Telstra,0,0.5,0,1.1,0,1,0,0
2015-11-22,FR,102,28,8,A,iPhone,Sfr,0,0.5,0,0.28,0,1,0,0
2015-11-22,AU,102,25,8,A,iPhone,Telstra,0,0.5,0,1.65,0,1,0,0
2015-11-22,AU,102,25,8,A,Android,Vodafone,0,0.5,0,1.36,0,2,0,0
2015-11-23,AU,102,23,8,A,iPhone,Telstra,0,0.5,0,1.76,0,1,0,0
2015-11-24,AU,102,25,8,A,Android,Telstra,0,0.5,0,1.1,0,1,0,0
2015-11-26,FR,102,10,3,A,iPhone,sfr,29,0.5,0.01,0,0,0,0,0
2015-11-26,FR,102,10,3,A,iPhone,orange,35,0.5,0.02,2.72,77.71,0,0,13600
2015-11-26,AU,102,12,1,A,Android,vodafone,7,0.5,0,0,0,0,0,0
2015-11-26,AU,102,12,1,A,Android,optus,14,0.5,0.01,0,0,0,0,0
2015-11-26,AU,102,13,8,A,Android,vodafone,881,0.5,0.44,0,0,0,0,0
2015-11-26,AU,102,22,10,A,Android,vodafone,19,0.5,0.01,0,0,0,0,0
2015-11-26,AU,102,22,10,A,Android,telstra,52,0.5,0.03,0,0,0,0,0
2015-11-26,AU,102,22,10,A,Android,optus,95,0.5,0.05,0,0,0,0,0
2015-11-26,AU,102,23,8,A,Android,vodafone,19,0.5,0.01,0,0,0,0,0
2015-11-26,AU,102,23,8,A,Android,optus,88,0.5,0.04,0,0,0,0,0
2015-11-26,AU,102,23,8,A,iPhone,optus,89,0.5,0.04,0,0,0,0,0
2015-11-26,FR,102,24,8,A,Android,orange,528,0.5,0.26,0,0,0,0,0
2015-11-26,AU,102,24,8,A,Android,telstra,358,0.5,0.18,0,0,0,0,0
2015-11-26,AU,102,24,8,A,Android,vodafone,302,0.5,0.15,0,0,0,0,0
2015-11-26,AU,102,24,8,A,Android,optus,122,0.5,0.06,0,0,0,0,0
2015-11-26,AU,102,24,8,A,iPhone,telstra,30,0.5,0.02,0,0,0,0,0
2015-11-26,FR,102,25,8,A,Android,orange,528,0.5,0.26,0,0,0,0,0
2015-11-26,AU,102,25,8,A,Android,telstra,358,0.5,0.18,0,0,0,0,0
2015-11-26,AU,102,25,8,A,Android,vodafone,302,0.5,0.15,0,0,0,0,0
2015-11-26,AU,102,25,8,A,Android,optus,122,0.5,0.06,0,0,0,0,0
2015-11-26,AU,102,25,8,A,iPhone,telstra,30,0.5,0.02,0,0,0,0,0
2015-11-26,FR,102,26,10,A,Android,sfr,144,0.5,0.07,0,0,0,0,0
2015-11-26,FR,102,28,8,A,Android,orange,133,0.5,0.07,0,0,0,0,0
2015-11-26,FR,102,28,8,A,Android,sfr,144,0.5,0.07,0,0,0,0,0
2015-11-26,FR,102,28,8,A,iPhone,orange,137,0.5,0.07,0,0,0,0,0
2015-11-26,FR,102,28,8,A,iPhone,sfr,61,0.5,0.03,1.98,32.46,0,0,6600
2015-11-26,AU,102,28,8,A,Android,vodafone,19,0.5,0.01,0,0,0,0,0
2015-11-26,AU,102,28,8,A,Android,telstra,52,0.5,0.03,0,0,0,0,0
2015-11-26,AU,102,28,8,A,Android,optus,488,0.5,0.24,0.68,1.39,0,0,283
2015-11-26,AU,102,28,8,A,iPhone,optus,204,0.5,0.1,0,0,0,0,0
2015-11-26,AU,102,13,8,A,iPhone,telstra,25,0.5,0.01,1.1,44,0,0,11000
2015-11-26,FR,102,27,10,A,iPhone,orange,37,0.5,0.02,0,0,0,0,0
2015-11-26,FR,102,27,10,A,iPhone,sfr,17,0.5,0.01,0,0,0,0,0
2015-11-26,AU,102,23,8,A,iPhone,telstra,2,0.5,0,0,0,0,0,0
2015-11-27,AU,102,22,10,A,Android,optus,113,0.5,0.06,0,0,0,0,0
2015-11-27,FR,102,10,3,A,iPhone,sfr,20,0.5,0.01,0,0,0,0,0
2015-11-27,FR,102,10,3,A,iPhone,orange,31,0.5,0.02,0,0,0,0,0
2015-11-27,AU,102,13,8,A,Android,vodafone,1064,0.5,0.53,0,0,0,0,0
2015-11-27,AU,102,22,10,A,Android,vodafone,22,0.5,0.01,0,0,0,0,0
2015-11-27,AU,102,22,10,A,Android,telstra,51,0.5,0.03,0,0,0,0,0
2015-11-27,AU,102,23,8,A,Android,vodafone,23,0.5,0.01,0,0,0,0,0
2015-11-27,AU,102,24,8,A,Android,vodafone,365,0.5,0.18,0,0,0,0,0
2015-11-27,AU,102,24,8,A,Android,optus,106,0.5,0.05,0,0,0,0,0
2015-11-27,FR,102,24,8,A,Android,orange,686,0.5,0.34,0,0,0,0,0
2015-11-27,AU,102,25,8,A,Android,vodafone,365,0.5,0.18,0,0,0,0,0
2015-11-27,AU,102,25,8,A,Android,optus,106,0.5,0.05,0,0,0,0,0
2015-11-27,FR,102,25,8,A,Android,orange,686,0.5,0.34,0,0,0,0,0
2015-11-27,AU,102,28,8,A,Android,vodafone,23,0.5,0.01,0,0,0,0,0
2015-11-27,AU,102,28,8,A,Android,optus,422,0.5,0.21,0,0,0,0,0
2015-11-27,FR,102,28,8,A,Android,orange,56,0.5,0.03,0,0,0,0,0
2015-11-27,FR,102,28,8,A,iPhone,orange,125,0.5,0.06,0,0,0,0,0
2015-11-27,AU,102,24,8,A,Android,telstra,357,0.5,0.18,0,0,0,0,0
2015-11-27,AU,102,24,8,A,iPhone,telstra,49,0.5,0.02,0,0,0,0,0
2015-11-27,AU,102,25,8,A,Android,telstra,357,0.5,0.18,0,0,0,0,0
2015-11-27,AU,102,25,8,A,iPhone,telstra,49,0.5,0.02,0,0,0,0,0
2015-11-27,AU,102,28,8,A,iPhone,optus,91,0.5,0.05,0,0,0,0,0
2015-11-27,AU,102,28,8,A,Android,telstra,50,0.5,0.02,0,0,0,0,0
2015-11-27,FR,102,28,8,A,iPhone,sfr,85,0.5,0.04,1.32,15.53,0,0,3300
2015-11-27,FR,102,28,8,A,Android,sfr,122,0.5,0.06,0,0,0,0,0
2015-11-27,AU,102,13,8,A,iPhone,telstra,42,0.5,0.02,0,0,0,0,0
2015-11-27,AU,102,23,8,A,iPhone,telstra,3,0.5,0,0,0,0,0,0
2015-11-27,FR,102,27,10,A,iPhone,sfr,26,0.5,0.01,0,0,0,0,0
2015-11-27,FR,102,26,10,A,Android,sfr,122,0.5,0.06,0,0,0,0,0
2015-11-27,FR,102,27,10,A,iPhone,orange,38,0.5,0.02,0,0,0,0,0
2015-11-26,UK,22,29,3,A,iPhone,3,1491,0.5,0.75,0,0,0,0,0
2015-11-26,UK,22,29,3,A,iPhone,vodafone uk,284,0.5,0.14,0,0,0,0,0
2015-11-26,UK,22,29,3,A,iPhone,t-mobile uk,275,0.5,0.14,0,0,0,0,0
2015-11-26,FR,22,29,3,A,iPhone,free mobile,2060,0.5,1.03,0,0,0,0,0
2015-11-27,UK,22,29,3,A,iPhone,3,770,0.5,0.38,0,0,0,0,0
2015-11-27,UK,22,29,3,A,iPhone,t-mobile uk,182,0.5,0.09,0,0,0,0,0
2015-11-27,UK,22,29,3,A,iPhone,vodafone uk,215,0.5,0.11,0,0,0,0,0
2015-11-27,UK,22,29,3,A,iPhone,orange uk,0,0.5,0,0,0,0,0,0
2015-11-27,FR,22,29,3,A,iPhone,free mobile,994,0.5,0.5,0,0,0,0,0
2015-11-27,FR,22,29,3,A,iPhone,bouygues,0,0.5,0,0,0,0,0,0
2015-11-27,FR,102,30,3,A,Android,Orange,0,0.5,0,3.48,0,3,0,0
2015-11-27,FR,102,27,10,A,Android,sfr,4,0.5,0,0,0,0,0,0
2015-11-27,UK,20,15,1,A,Android,3,361,0.5,0.18,0,0,0,0,0
2015-11-27,UK,20,15,1,A,Android,vodafone uk,137,0.5,0.07,0,0,0,0,0
2015-11-27,UK,20,15,1,A,Android,t-mobile uk,116,0.5,0.06,0,0,0,0,0
2015-11-27,UK,20,15,1,A,iPhone,3,321,0.5,0.16,0,0,0,0,0
2015-11-27,UK,20,15,1,A,iPhone,vodafone uk,154,0.5,0.08,0,0,0,0,0
2015-11-27,UK,20,15,1,A,iPhone,t-mobile uk,23,0.5,0.01,0,0,0,0,0
2015-11-27,UK,22,16,1,A,iPhone,3,317,0.5,0.16,1.96,6.18,0,0,1225
2015-11-27,UK,22,16,1,A,iPhone,t-mobile uk,90,0.5,0.04,0,0,0,0,0
2015-11-27,UK,22,16,1,A,iPhone,vodafone uk,88,0.5,0.04,0,0,0,0,0
2015-11-27,UK,22,16,1,A,Android,3,255,0.5,0.13,0,0,0,0,0
2015-11-27,UK,22,16,1,A,Android,t-mobile uk,121,0.5,0.06,0,0,0,0,0
2015-11-27,UK,22,16,1,A,Android,vodafone uk,86,0.5,0.04,0,0,0,0,0
2015-11-27,RU,22,16,1,A,iPhone,mts,125,0.5,0.06,0,0,0,0,0
2015-11-27,RU,22,16,1,A,iPhone,beeline,67,0.5,0.03,0,0,0,0,0
2015-11-27,RU,22,16,1,A,iPhone,megafon,119,0.5,0.06,0,0,0,0,0
2015-11-27,RU,22,16,1,A,Android,beeline,346,0.5,0.17,0,0,0,0,0
2015-11-27,RU,22,16,1,A,Android,mts,426,0.5,0.21,0,0,0,0,0
2015-11-27,RU,22,16,1,A,Android,megafon,729,0.5,0.36,0,0,0,0,0
2015-11-27,AU,22,16,1,A,iPhone,vodafone,123,0.5,0.06,0,0,0,0,0
2015-11-27,AU,22,16,1,A,Android,vodafone,13,0.5,0.01,0,0,0,0,0
2015-11-27,UK,20,17,8,A,Android,3,361,0.5,0.18,0,0,0,0,0
2015-11-27,UK,20,17,8,A,Android,vodafone uk,137,0.5,0.07,0,0,0,0,0
2015-11-27,UK,20,17,8,A,Android,t-mobile uk,116,0.5,0.06,0,0,0,0,0
2015-11-27,UK,20,17,8,A,iPhone,3,320,0.5,0.16,0,0,0,0,0
2015-11-27,UK,20,17,8,A,iPhone,vodafone uk,154,0.5,0.08,0,0,0,0,0
2015-11-27,UK,20,17,8,A,iPhone,t-mobile uk,23,0.5,0.01,0,0,0,0,0
2015-11-27,UK,22,18,8,A,iPhone,3,318,0.5,0.16,0,0,0,0,0
2015-11-27,UK,22,18,8,A,iPhone,t-mobile uk,90,0.5,0.04,0,0,0,0,0
2015-11-27,UK,22,18,8,A,iPhone,vodafone uk,88,0.5,0.04,0,0,0,0,0
2015-11-27,UK,22,18,8,A,Android,3,255,0.5,0.13,0,0,0,0,0
2015-11-27,UK,22,18,8,A,Android,t-mobile uk,121,0.5,0.06,0,0,0,0,0
2015-11-27,UK,22,18,8,A,Android,vodafone uk,86,0.5,0.04,0,0,0,0,0
2015-11-27,RU,22,18,8,A,iPhone,mts,124,0.5,0.06,0,0,0,0,0
2015-11-27,RU,22,18,8,A,iPhone,beeline,67,0.5,0.03,0,0,0,0,0
2015-11-27,RU,22,18,8,A,iPhone,megafon,119,0.5,0.06,0,0,0,0,0
2015-11-27,RU,22,18,8,A,Android,beeline,346,0.5,0.17,0,0,0,0,0
2015-11-27,RU,22,18,8,A,Android,mts,426,0.5,0.21,0,0,0,0,0
2015-11-27,RU,22,18,8,A,Android,megafon,728,0.5,0.36,0,0,0,0,0
2015-11-27,AU,22,18,8,A,iPhone,vodafone,320,0.5,0.16,0,0,0,0,0
2015-11-27,AU,22,18,8,A,Android,vodafone,144,0.5,0.07,0,0,0,0,0
2015-11-27,UK,20,19,5,A,iPhone,3,688,0.5,0.34,0,0,0,0,0
2015-11-27,UK,20,19,5,A,iPhone,vodafone uk,224,0.5,0.11,0,0,0,0,0
2015-11-27,UK,20,19,5,A,iPhone,t-mobile uk,23,0.5,0.01,0,0,0,0,0
2015-11-27,UK,20,19,5,A,Android,vodafone uk,111,0.5,0.06,0,0,0,0,0
2015-11-27,UK,20,19,5,A,Android,t-mobile uk,116,0.5,0.06,0,0,0,0,0
2015-11-27,RU,22,31,5,A,iPhone,mts,125,0.5,0.06,0,0,0,0,0
2015-11-27,RU,22,31,5,A,iPhone,beeline,68,0.5,0.03,0,0,0,0,0
2015-11-27,RU,22,31,5,A,iPhone,megafon,119,0.5,0.06,0,0,0,0,0
2015-11-27,UK,22,32,3,A,Android,3,464,0.5,0.23,0,0,0,0,0
2015-11-27,UK,22,32,3,A,Android,t-mobile uk,121,0.5,0.06,0,0,0,0,0
2015-11-27,UK,22,32,3,A,Android,vodafone uk,86,0.5,0.04,0,0,0,0,0
2015-11-27,UK,22,33,3,A,Android,3,464,0.5,0.23,0,0,0,0,0
2015-11-27,UK,22,33,3,A,Android,t-mobile uk,122,0.5,0.06,0,0,0,0,0
2015-11-27,UK,22,33,3,A,Android,vodafone uk,86,0.5,0.04,0,0,0,0,0
2015-11-27,RU,22,34,7,A,Android,beeline,2910,0.5,1.46,0,0,0,0,0
2015-11-27,RU,22,34,7,A,Android,mts,4531,0.5,2.27,0,0,0,0,0
2015-11-27,RU,22,34,7,A,Android,megafon,4374,0.5,2.19,0,0,0,0,0
2015-11-27,AU,22,35,3,A,iPhone,vodafone,123,0.5,0.06,0,0,0,0,0
2015-11-27,AU,22,36,3,A,Android,vodafone,13,0.5,0.01,0,0,0,0,0
2015-11-27,AU,22,37,3,A,Android,vodafone,12,0.5,0.01,0,0,0,0,0
2015-11-27,UK,22,33,3,A,Android,orange uk,1,0.5,0,0,0,0,0,0
2015-11-28,AU,102,13,8,A,Android,vodafone,912,0.5,0.46,0,0,0,0,0
2015-11-28,UK,20,15,1,A,Android,vodafone uk,31,0.5,0.02,0,0,0,0,0
2015-11-28,UK,20,15,1,A,Android,t-mobile uk,12,0.5,0.01,0,0,0,0,0
2015-11-28,UK,20,17,8,A,Android,vodafone uk,31,0.5,0.02,0,0,0,0,0
2015-11-28,UK,20,17,8,A,Android,t-mobile uk,12,0.5,0.01,0,0,0,0,0
2015-11-28,AU,102,22,10,A,Android,vodafone,20,0.5,0.01,0,0,0,0,0
2015-11-28,AU,102,22,10,A,Android,optus,126,0.5,0.06,0,0,0,0,0
2015-11-28,AU,102,22,10,A,Android,telstra,36,0.5,0.02,0,0,0,0,0
2015-11-28,AU,102,23,8,A,Android,vodafone,20,0.5,0.01,0,0,0,0,0
2015-11-28,AU,102,24,8,A,Android,optus,117,0.5,0.06,0,0,0,0,0
2015-11-28,AU,102,24,8,A,Android,vodafone,313,0.5,0.16,0,0,0,0,0
2015-11-28,AU,102,24,8,A,Android,telstra,252,0.5,0.13,0,0,0,0,0
2015-11-28,AU,102,25,8,A,Android,optus,117,0.5,0.06,0,0,0,0,0
2015-11-28,AU,102,25,8,A,Android,vodafone,313,0.5,0.16,0,0,0,0,0
2015-11-28,AU,102,25,8,A,Android,telstra,252,0.5,0.13,0,0,0,0,0
2015-11-28,AU,102,28,8,A,Android,vodafone,20,0.5,0.01,0,0,0,0,0
2015-11-28,UK,22,33,3,A,Android,t-mobile uk,452,0.5,0.23,0,0,0,0,0
2015-11-28,UK,22,33,3,A,Android,3,1634,0.5,0.82,12.6,7.71,0,0,1537
2015-11-28,UK,22,33,3,A,Android,vodafone uk,113,0.5,0.06,0,0,0,0,0
2015-11-28,RU,22,34,7,A,Android,megafon,9,0.5,0,0,0,0,0,0
2015-11-28,RU,22,34,7,A,Android,beeline,10,0.5,0,0,0,0,0,0
2015-11-28,UK,20,15,1,A,iPhone,t-mobile uk,61,0.5,0.03,0,0,0,0,0
2015-11-28,RU,22,16,1,A,iPhone,mts,29,0.5,0.01,0,0,0,0,0
2015-11-28,RU,22,16,1,A,iPhone,megafon,24,0.5,0.01,0.19,7.92,0,0,1900
2015-11-28,RU,22,16,1,A,iPhone,beeline,64,0.5,0.03,2.34,36.56,0,0,7800
2015-11-28,UK,22,16,1,A,iPhone,vodafone uk,43,0.5,0.02,0,0,0,0,0
2015-11-28,UK,22,16,1,A,iPhone,t-mobile uk,41,0.5,0.02,0,0,0,0,0
2015-11-28,UK,22,16,1,A,Android,vodafone uk,58,0.5,0.03,0,0,0,0,0
2015-11-28,UK,22,16,1,A,Android,t-mobile uk,35,0.5,0.02,0,0,0,0,0
2015-11-28,AU,22,16,1,A,iPhone,vodafone,61,0.5,0.03,0.2,3.28,0,0,667
2015-11-28,AU,22,16,1,A,Android,vodafone,217,0.5,0.11,0,0,0,0,0
2015-11-28,UK,20,17,8,A,iPhone,t-mobile uk,61,0.5,0.03,0,0,0,0,0
2015-11-28,RU,22,18,8,A,iPhone,mts,29,0.5,0.01,0,0,0,0,0
2015-11-28,RU,22,18,8,A,iPhone,megafon,23,0.5,0.01,0,0,0,0,0
2015-11-28,RU,22,18,8,A,iPhone,beeline,63,0.5,0.03,0,0,0,0,0
2015-11-28,UK,22,18,8,A,iPhone,vodafone uk,43,0.5,0.02,0,0,0,0,0
2015-11-28,UK,22,18,8,A,iPhone,t-mobile uk,41,0.5,0.02,0,0,0,0,0
2015-11-28,UK,22,18,8,A,Android,vodafone uk,58,0.5,0.03,0,0,0,0,0
2015-11-28,UK,22,18,8,A,Android,t-mobile uk,35,0.5,0.02,0,0,0,0,0
2015-11-28,AU,22,18,8,A,Android,vodafone,2,0.5,0,0,0,0,0,0
2015-11-28,UK,20,19,5,A,Android,t-mobile uk,55,0.5,0.03,0,0,0,0,0
2015-11-28,UK,20,19,5,A,iPhone,vodafone uk,203,0.5,0.1,0,0,0,0,0
2015-11-28,UK,20,19,5,A,iPhone,t-mobile uk,61,0.5,0.03,0,0,0,0,0
2015-11-28,AU,102,24,8,A,iPhone,telstra,30,0.5,0.02,0,0,0,0,0
2015-11-28,FR,102,24,8,A,Android,orange,501,0.5,0.25,0,0,0,0,0
2015-11-28,AU,102,25,8,A,iPhone,telstra,30,0.5,0.02,3.08,102.67,0,0,15400
2015-11-28,FR,102,25,8,A,Android,orange,501,0.5,0.25,0,0,0,0,0
2015-11-28,FR,102,27,10,A,iPhone,sfr,8,0.5,0,0,0,0,0,0
2015-11-28,FR,102,27,10,A,iPhone,orange,13,0.5,0.01,0,0,0,0,0
2015-11-28,AU,102,28,8,A,Android,optus,467,0.5,0.23,0,0,0,0,0
2015-11-28,AU,102,28,8,A,Android,telstra,36,0.5,0.02,0,0,0,0,0
2015-11-28,FR,102,28,8,A,Android,orange,42,0.5,0.02,0,0,0,0,0
2015-11-28,UK,22,29,3,A,iPhone,vodafone uk,271,0.5,0.14,1.75,6.46,0,0,1250
2015-11-28,UK,22,29,3,A,iPhone,t-mobile uk,181,0.5,0.09,0,0,0,0,0
2015-11-28,RU,22,31,5,A,iPhone,megafon,575,0.5,0.29,1.16,2.02,0,0,400
2015-11-28,RU,22,31,5,A,iPhone,mts,873,0.5,0.44,0,0,0,0,0
2015-11-28,RU,22,31,5,A,iPhone,beeline,204,0.5,0.1,2.32,11.37,0,0,2320
2015-11-28,UK,22,32,3,A,Android,3,783,0.5,0.39,0,0,0,0,0
2015-11-28,UK,22,32,3,A,Android,vodafone uk,112,0.5,0.06,0,0,0,0,0
2015-11-28,UK,22,32,3,A,Android,t-mobile uk,450,0.5,0.22,0,0,0,0,0
2015-11-28,AU,22,35,3,A,iPhone,vodafone,2020,0.5,1.01,0,0,0,0,0
2015-11-28,AU,22,36,3,A,Android,vodafone,598,0.5,0.3,0,0,0,0,0
2015-11-28,AU,22,37,3,A,Android,vodafone,598,0.5,0.3,0,0,0,0,0
2015-11-28,AU,22,35,3,A,iPhone,optus,1,0.5,0,0,0,0,0,0
2015-11-28,FR,102,26,10,A,Android,sfr,69,0.5,0.03,0,0,0,0,0
2015-11-28,FR,102,28,8,A,Android,sfr,69,0.5,0.03,0,0,0,0,0
2015-11-28,UK,20,29,3,A,iPhone,3,0,0.5,0,84,0,48,0,0
2015-11-28,UK,20,15,1,A,iPhone,3,0,0.5,0,0.98,0,1,0,0
2015-11-28,FR,102,10,3,A,iPhone,orange,38,0.5,0.02,2.72,71.58,0,0,13600
2015-11-28,FR,22,30,3,A,Android,bouygues,1,0.5,0,0,0,0,0,0
2015-11-28,FR,22,32,3,A,Android,bouygues,1,0.5,0,0,0,0,0,0
2015-11-28,ES,22,18,8,A,Android,vodafone,1,0,0,0,0,0,0,0
2015-11-28,UK,20,19,5,A,iPhone,orange uk,1,0.5,0,0,0,0,0,0
2015-11-28,FR,102,28,8,A,iPhone,sfr,42,0.5,0.02,0,0,0,0,0
2015-11-28,FR,22,32,3,A,Android,orange,1,0.5,0,0,0,0,0,0
2015-11-28,FR,102,10,3,A,iPhone,sfr,11,0.5,0.01,0,0,0,0,0
2015-11-28,UK,22,16,1,A,iPhone,3,0,0.5,0,0.98,0,1,0,0
2015-11-28,AU,102,13,8,A,iPhone,telstra,30,0.5,0.02,1.1,36.67,0,0,5500
2015-11-28,AU,102,23,8,A,iPhone,telstra,2,0.5,0,0,0,0,0,0
2015-11-28,FR,102,28,8,A,iPhone,orange,68,0.5,0.03,0.66,9.71,0,0,2200
2015-11-28,FR,102,30,3,A,Android,Orange,0,0.5,0,3.48,0,3,0,0
2015-11-28,UK,20,15,1,A,Android,o2 uk,3,0.5,0,0,0,0,0,0
2015-11-28,UK,20,17,8,A,Android,o2 uk,3,0.5,0,0,0,0,0,0
2015-11-28,UK,20,15,1,A,iPhone,orange uk,1,0.5,0,0,0,0,0,0
2015-11-28,UK,20,19,5,A,Android,o2 uk,3,0.5,0,0,0,0,0,0
2015-11-28,UK,20,32,3,A,Android,Vodafone uk,0,0.5,0,1.4,0,1,0,0
2015-11-28,UK,20,29,3,A,iPhone,Vodafone uk,0,0.5,0,24.5,0,14,0,0
2015-11-28,UK,20,33,3,A,Android,3,0,0.5,0,3.15,0,1,0,0
2015-11-28,UK,20,33,3,A,Android,T-mobile uk,0,0.5,0,6.3,0,2,0,0
2015-11-28,UK,20,32,3,A,Android,3,0,0.5,0,1.4,0,1,0,0
2015-11-28,UK,20,29,3,A,iPhone,T-mobile uk,0,0.5,0,1.75,0,1,0,0
2015-11-28,FR,102,29,3,A,iPhone,Orange,0,0.5,0,2.45,0,1,0,0
2015-11-29,FR,102,10,3,A,iPhone,orange,131,0.5,0.07,0,0,0,0,0
2015-11-29,FR,102,10,3,A,iPhone,sfr,19,0.5,0.01,0,0,0,0,0
2015-11-30,FR,102,10,3,A,iPhone,orange,101,0.5,0.05,2.72,26.93,0,0,5440
2015-11-30,FR,102,10,3,A,iPhone,sfr,80,0.5,0.04,2.72,34,1,1.25,6800
2015-11-29,AU,102,13,8,A,Android,vodafone,727,0.5,0.36,0,0,0,0,0
2015-11-29,AU,102,13,8,A,iPhone,telstra,37,0.5,0.02,0,0,0,0,0
2015-11-30,AU,102,13,8,A,Android,vodafone,1113,0.5,0.56,0,0,0,0,0
2015-11-30,AU,102,13,8,A,iPhone,telstra,146,0.5,0.07,0,0,0,0,0
2015-11-29,UK,20,15,1,A,iPhone,t-mobile uk,117,0.5,0.06,0,0,0,0,0
2015-11-30,UK,20,15,1,A,iPhone,t-mobile uk,50,0.5,0.02,0,0,0,0,0
2015-11-29,UK,20,17,8,A,iPhone,t-mobile uk,116,0.5,0.06,0,0,0,0,0
2015-11-29,IT,20,17,8,A,Android,vodafone,1,0,0,0,0,0,0,0
2015-11-30,UK,20,17,8,A,iPhone,t-mobile uk,0,0.5,0,0,0,0,0,0
2015-11-29,UK,20,19,5,A,iPhone,t-mobile uk,117,0.5,0.06,0,0,0,0,0
2015-11-30,UK,20,19,5,A,iPhone,t-mobile uk,228,0.5,0.11,0,0,0,0,0
2015-11-29,AU,102,22,10,A,Android,telstra,92,0.5,0.05,0,0,0,0,0
2015-11-29,AU,102,22,10,A,Android,optus,197,0.5,0.1,0,0,0,0,0
2015-11-29,AU,102,22,10,A,Android,vodafone,15,0.5,0.01,0,0,0,0,0
2015-11-30,AU,102,22,10,A,Android,optus,62,0.5,0.03,0,0,0,0,0
2015-11-30,AU,102,22,10,A,Android,telstra,72,0.5,0.04,0,0,0,0,0
2015-11-30,AU,102,22,10,A,Android,vodafone,19,0.5,0.01,0,0,0,0,0
2015-11-29,AU,102,23,8,A,Android,vodafone,15,0.5,0.01,0,0,0,0,0
2015-11-29,AU,102,23,8,A,iPhone,telstra,5,0.5,0,0,0,0,0,0
2015-11-30,AU,102,23,8,A,Android,vodafone,19,0.5,0.01,0,0,0,0,0
2015-11-30,AU,102,23,8,A,iPhone,telstra,21,0.5,0.01,0,0,0,0,0
2015-11-29,AU,102,24,8,A,Android,vodafone,250,0.5,0.12,0,0,0,0,0
2015-11-29,AU,102,24,8,A,Android,optus,184,0.5,0.09,0,0,0,0,0
2015-11-29,AU,102,24,8,A,Android,telstra,640,0.5,0.32,0,0,0,0,0
2015-11-29,AU,102,24,8,A,iPhone,telstra,169,0.5,0.08,0,0,0,0,0
2015-11-29,FR,102,24,8,A,Android,orange,493,0.5,0.25,0,0,0,0,0
2015-11-30,AU,102,24,8,A,Android,optus,316,0.5,0.16,0,0,0,0,0
2015-11-30,AU,102,24,8,A,Android,telstra,679,0.5,0.34,0,0,0,0,0
2015-11-30,AU,102,24,8,A,Android,vodafone,382,0.5,0.19,0,0,0,0,0
2015-11-30,AU,102,24,8,A,iPhone,telstra,114,0.5,0.06,0,0,0,0,0
2015-11-30,FR,102,24,8,A,Android,orange,800,0.5,0.4,0,0,0,0,0
2015-11-29,AU,102,25,8,A,Android,vodafone,250,0.5,0.12,0,0,0,0,0
2015-11-29,AU,102,25,8,A,Android,optus,184,0.5,0.09,0,0,0,0,0
2015-11-29,AU,102,25,8,A,Android,telstra,640,0.5,0.32,0,0,0,0,0
2015-11-29,AU,102,25,8,A,iPhone,telstra,169,0.5,0.08,0,0,0,0,0
2015-11-29,FR,102,25,8,A,Android,orange,493,0.5,0.25,0,0,0,0,0
2015-11-30,AU,102,25,8,A,Android,optus,316,0.5,0.16,0,0,0,0,0
2015-11-30,AU,102,25,8,A,Android,telstra,679,0.5,0.34,0,0,0,0,0
2015-11-30,AU,102,25,8,A,Android,vodafone,382,0.5,0.19,0,0,0,0,0
